parent_id,child_id,relation_type
44533,46642,mother
44534,46643,father
44535,46643,mother
44536,46644,father
44537,46644,mother
44538,46645,father
44539,46645,mother
44540,46646,father
44541,46646,mother
44542,46647,father
44543,46647,mother
44544,46648,father
44545,46648,mother
44546,46649,father
44547,46649,mother
44548,46650,father
44549,46650,mother
44550,46651,father
44551,46651,mother
44552,46652,father
44553,46652,mother
44554,46653,father
44555,46653,mother
44556,46654,father
44557,46654,mother
44558,46655,father
44559,46655,mother
44560,46656,father
44561,46656,mother
44562,46657,father
44563,46657,mother
44564,46658,father
44565,46658,mother
44566,46659,father
44567,46659,mother
44568,46660,father
44569,46660,mother
44570,46661,father
44571,46661,mother
44572,46662,father
44573,46662,mother
44574,46663,father
44575,46663,mother
44576,46664,father
44577,46664,mother
44578,46665,father
44579,46665,mother
44580,46666,father
44581,46666,mother
44582,46667,father
44583,46667,mother
44584,46668,father
44585,46668,mother
44586,46669,father
44587,46669,mother
44588,46670,father
44589,46670,mother
44590,46671,father
44591,46671,mother
44592,46672,father
44593,46672,mother
44594,46673,father
44595,46673,mother
44596,46674,father
44597,46674,mother
44598,46675,father
44599,46675,mother
44600,46676,father
44601,46676,mother
44602,46677,father
44603,46677,mother
44604,46678,father
44605,46678,mother
44606,46679,father
44607,46679,mother
44608,46680,father
44609,46680,mother
44610,46681,father
44611,46681,mother
44612,46682,father
44613,46682,mother
44614,46683,father
44615,46683,mother
44616,46684,father
44617,46684,mother
44618,46685,father
44619,46685,mother
44620,46686,father
44621,46686,mother
44622,46687,father
44623,46687,mother
44624,46688,father
44625,46688,mother
44626,46689,father
44627,46689,mother
44628,46690,father
44629,46690,mother
44630,46691,father
44631,46691,mother
44632,46692,father
44633,46692,mother
44634,46693,father
44635,46693,mother
44636,46694,father
44637,46694,mother
44638,46695,father
44639,46695,mother
44640,46696,father
44641,46696,mother
44642,46697,father
44643,46697,mother
44644,46698,father
44645,46698,mother
44646,46699,father
44647,46699,mother
44648,46700,father
44649,46700,mother
44650,46701,father
44651,46701,mother
44652,46702,father
44653,46702,mother
44654,46703,father
44655,46703,mother
44656,46704,father
44657,46704,mother
44658,46705,father
44659,46705,mother
44660,46706,father
44661,46706,mother
44662,46707,father
44663,46707,mother
44664,46708,father
44665,46708,mother
44666,46709,father
44667,46709,mother
44668,46710,father
44669,46710,mother
44670,46711,father
44671,46711,mother
44672,46712,father
44673,46712,mother
44674,46713,father
44675,46713,mother
44676,46714,father
44677,46714,mother
44678,46715,father
44679,46715,mother
44680,46716,father
44681,46716,mother
44682,46717,father
44683,46717,mother
44684,46718,father
44685,46718,mother
44686,46719,father
44687,46719,mother
44688,46720,father
44689,46720,mother
44690,46721,father
44691,46721,mother
44692,46722,father
44693,46722,mother
44694,46723,father
44695,46723,mother
44696,46724,father
44697,46724,mother
44698,46725,father
44699,46725,mother
44700,46726,father
44701,46726,mother
44702,46727,father
44703,46727,mother
44704,46728,father
44705,46728,mother
44706,46729,father
44707,46729,mother
44708,46730,father
44709,46730,mother
44710,46731,father
44711,46731,mother
44712,46732,father
44713,46732,mother
44714,46733,father
44715,46733,mother
44716,46734,father
44717,46734,mother
44718,46735,father
44719,46735,mother
44720,46736,father
44721,46736,mother
44722,46737,father
44723,46737,mother
44724,46738,father
44725,46738,mother
44726,46739,father
44727,46739,mother
44728,46740,father
44729,46740,mother
44730,46741,father
44731,46741,mother
44732,46742,father
44733,46742,mother
44734,46743,father
44735,46743,mother
44736,46744,father
44737,46744,mother
44738,46745,father
44739,46745,mother
44740,46746,father
44741,46746,mother
44742,46747,father
44743,46747,mother
44744,46748,father
44745,46748,mother
44746,46749,father
44747,46749,mother
44748,46750,father
44749,46750,mother
44750,46751,father
44751,46751,mother
44752,46752,father
44753,46752,mother
44754,46753,father
44755,46753,mother
44756,46754,father
44757,46754,mother
44758,46755,father
44759,46755,mother
44760,46756,father
44761,46756,mother
44762,46757,father
44763,46757,mother
44764,46758,father
44765,46758,mother
44766,46759,father
44767,46759,mother
44768,46760,father
44769,46760,mother
44770,46761,father
44771,46761,mother
44772,46762,father
44773,46762,mother
44774,46763,father
44775,46763,mother
44776,46764,father
44777,46764,mother
44778,46765,father
44779,46765,mother
44780,46766,father
44781,46766,mother
44782,46767,father
44783,46767,mother
44784,46768,father
44785,46768,mother
44786,46769,father
44787,46769,mother
44788,46770,father
44789,46770,mother
44790,46771,father
44791,46771,mother
44792,46772,father
44793,46772,mother
44794,46773,father
44795,46773,mother
44796,46774,father
44797,46774,mother
44798,46775,father
44799,46775,mother
44800,46776,father
44801,46776,mother
44802,46777,father
44803,46777,mother
44804,46778,father
44805,46778,mother
44806,46779,father
44807,46779,mother
44808,46780,father
44809,46780,mother
44810,46781,father
44811,46781,mother
44812,46782,father
44813,46782,mother
44814,46783,father
44815,46783,mother
44816,46784,father
44817,46784,mother
44818,46785,father
44819,46785,mother
44820,46786,father
44821,46786,mother
44822,46787,father
44823,46787,mother
44824,46788,father
44825,46788,mother
44826,46789,father
44827,46789,mother
44828,46790,father
44829,46790,mother
44830,46791,father
44831,46791,mother
44832,46792,father
44833,46792,mother
44834,46793,father
44835,46793,mother
44836,46794,father
44837,46794,mother
44838,46795,father
44839,46795,mother
44840,46796,father
44841,46796,mother
44842,46797,father
44843,46797,mother
44844,46798,father
44845,46798,mother
44846,46799,father
44847,46799,mother
44848,46800,father
44849,46800,mother
44850,46801,father
44851,46801,mother
44852,46802,father
44853,46802,mother
44854,46803,father
44855,46803,mother
44856,46804,father
44857,46804,mother
44858,46805,father
44859,46805,mother
44860,46806,father
44861,46806,mother
44862,46807,father
44863,46807,mother
44864,46808,father
44865,46808,mother
44866,46809,father
44867,46809,mother
44868,46810,father
44869,46810,mother
44870,46811,father
44871,46811,mother
44872,46812,father
44873,46812,mother
44874,46813,father
44875,46813,mother
44876,46814,father
44877,46814,mother
44878,46815,father
44879,46815,mother
44880,46816,father
44881,46816,mother
44882,46817,father
44883,46817,mother
44884,46818,father
44885,46818,mother
44886,46819,father
44887,46819,mother
44888,46820,father
44889,46820,mother
44890,46821,father
44891,46821,mother
44892,46822,father
44893,46822,mother
44894,46823,father
44895,46823,mother
44896,46824,father
44897,46824,mother
44898,46825,father
44899,46825,mother
44900,46826,father
44901,46826,mother
44902,46827,father
44903,46827,mother
44904,46828,father
44905,46828,mother
44906,46829,father
44907,46829,mother
44908,46830,father
44909,46830,mother
44910,46831,father
44911,46831,mother
44912,46832,father
44913,46832,mother
44914,46833,father
44915,46833,mother
44916,46834,father
44917,46834,mother
44918,46835,father
44919,46835,mother
44920,46836,father
44921,46836,mother
44922,46837,father
44923,46837,mother
44924,46838,father
44925,46838,mother
44926,46839,father
44927,46839,mother
44928,46840,father
44929,46840,mother
44930,46841,father
44931,46841,mother
44932,46842,father
44933,46842,mother
44934,46843,father
44935,46843,mother
44936,46844,father
44937,46844,mother
44938,46845,father
44939,46845,mother
44940,46846,father
44941,46846,mother
44942,46847,father
44943,46847,mother
44944,46848,father
44945,46848,mother
44946,46849,father
44947,46849,mother
44948,46850,father
44949,46850,mother
44950,46851,father
44951,46851,mother
44952,46852,father
44953,46852,mother
44954,46853,father
44955,46853,mother
44956,46854,father
44957,46854,mother
44958,46855,father
44959,46855,mother
44960,46856,father
44961,46856,mother
44962,46857,father
44963,46857,mother
44964,46858,father
44965,46858,mother
44966,46859,father
44967,46859,mother
44968,46860,father
44969,46860,mother
44970,46861,father
44971,46861,mother
44972,46862,father
44973,46862,mother
44974,46863,father
44975,46863,mother
44976,46864,father
44977,46864,mother
44978,46865,father
44979,46865,mother
44980,46866,father
44981,46866,mother
44982,46867,father
44983,46867,mother
44984,46868,father
44985,46868,mother
44986,46869,father
44987,46869,mother
44988,46870,father
44989,46870,mother
44990,46871,father
44991,46871,mother
44992,46872,father
44993,46872,mother
44994,46873,father
44995,46873,mother
44996,46874,father
44997,46874,mother
44998,46875,father
44999,46875,mother
45001,46876,father
45002,46876,mother
45003,46877,father
45004,46877,mother
45005,46878,father
45006,46878,mother
45007,46879,father
45008,46879,mother
45009,46880,father
45010,46880,mother
45011,46881,father
45012,46881,mother
45013,46882,father
45014,46882,mother
45015,46883,father
45016,46883,mother
45017,46884,father
45018,46884,mother
45019,46885,father
45020,46885,mother
45021,46886,father
45022,46886,mother
45023,46887,father
45024,46887,mother
45025,46888,father
45026,46888,mother
45027,46889,father
45028,46889,mother
45029,46890,father
45030,46890,mother
45031,46891,father
45032,46891,mother
45033,46892,father
45034,46892,mother
45035,46893,father
45036,46893,mother
45037,46894,father
45038,46894,mother
45039,46895,father
45040,46895,mother
45041,46896,father
45042,46896,mother
45043,46897,father
45044,46897,mother
45045,46898,father
45046,46898,mother
45047,46899,father
45048,46899,mother
45049,46900,father
45050,46900,mother
45051,46901,father
45052,46901,mother
45053,46902,father
45054,46902,mother
45055,46903,father
45056,46903,mother
45057,46904,father
45058,46904,mother
45059,46905,father
45060,46905,mother
45061,46906,father
45062,46906,mother
45063,46907,father
45064,46907,mother
45065,46908,father
45066,46908,mother
45067,46909,father
45068,46909,mother
45069,46910,father
45070,46910,mother
45071,46911,father
45072,46911,mother
45073,46912,father
45074,46912,mother
45075,46913,father
45076,46913,mother
45077,46914,father
45078,46914,mother
45079,46915,father
45080,46915,mother
45081,46916,father
45082,46916,mother
45083,46917,father
45084,46917,mother
45085,46918,father
45086,46918,mother
45087,46919,father
45088,46919,mother
45089,46920,father
45090,46920,mother
45091,46921,father
45092,46921,mother
45093,46922,father
45094,46922,mother
45095,46923,father
45096,46923,mother
45097,46924,father
45098,46924,mother
45099,46925,father
45100,46925,mother
45101,46926,father
45102,46926,mother
45103,46927,father
45104,46927,mother
45105,46928,father
45106,46928,mother
45107,46929,father
45108,46929,mother
45109,46930,father
45110,46930,mother
45111,46931,father
45112,46931,mother
45113,46932,father
45114,46932,mother
45115,46933,father
45116,46933,mother
45117,46934,father
45118,46934,mother
45119,46935,father
45120,46935,mother
45121,46936,father
45122,46936,mother
45123,46937,father
45124,46937,mother
45125,46938,father
45126,46938,mother
45127,46939,father
45128,46939,mother
45129,46940,father
45130,46940,mother
45131,46941,father
45132,46941,mother
45133,46942,father
45134,46942,mother
45135,46943,father
45136,46943,mother
45137,46944,father
45138,46944,mother
45139,46945,father
45140,46945,mother
45141,46946,father
45142,46946,mother
45143,46947,father
45144,46947,mother
45145,46948,father
45146,46948,mother
45147,46949,father
45148,46949,mother
45149,46950,father
45150,46950,mother
45151,46951,father
45152,46951,mother
45153,46952,father
45154,46952,mother
45155,46953,father
45156,46953,mother
45157,46954,father
45158,46954,mother
45159,46955,father
45160,46955,mother
45161,46956,father
45162,46956,mother
45163,46957,father
45164,46957,mother
45165,46958,father
45166,46958,mother
45167,46959,father
45168,46959,mother
45169,46960,father
45170,46960,mother
45171,46961,father
45172,46961,mother
45173,46962,father
45174,46962,mother
45175,46963,father
45176,46963,mother
45177,46964,father
45178,46964,mother
45179,46965,father
45180,46965,mother
45181,46966,father
45182,46966,mother
45183,46967,father
45184,46967,mother
45185,46968,father
45186,46968,mother
45187,46969,father
45188,46969,mother
45189,46970,father
45190,46970,mother
45191,46971,father
45192,46971,mother
45193,46972,father
45194,46972,mother
45195,46973,father
45196,46973,mother
45197,46974,father
45198,46974,mother
45199,46975,father
45200,46975,mother
45201,46976,father
45202,46976,mother
45203,46977,father
45204,46977,mother
45205,46978,father
45206,46978,mother
45207,46979,father
45208,46979,mother
45209,46980,father
45210,46980,mother
45211,46981,father
45212,46981,mother
45213,46982,father
45214,46982,mother
45215,46983,father
45216,46983,mother
45217,46984,father
45218,46984,mother
45219,46985,father
45220,46985,mother
45221,46986,father
45222,46986,mother
45223,46987,father
45224,46987,mother
45225,46988,father
45226,46988,mother
45227,46989,father
45228,46989,mother
45229,46990,father
45230,46990,mother
45231,46991,father
45232,46991,mother
45233,46992,father
45234,46992,mother
45235,46993,father
45236,46993,mother
45237,46994,father
45238,46994,mother
45239,46995,father
45240,46995,mother
45241,46996,father
45242,46996,mother
45243,46997,father
45244,46997,mother
45245,46998,father
45246,46998,mother
45247,46999,father
45248,46999,mother
45249,47000,father
45250,47000,mother
45251,47001,father
45252,47001,mother
45253,47002,father
45254,47002,mother
45255,47003,father
45256,47003,mother
45257,47004,father
